model,fold,mae,rmse,mape,r2,price_mae,price_rmse,price_mape,price_r2,run_id,market,feature_set,seed,artifact_dir
cnn1d,16,0.018251897786757,0.0233312046230456,89.2774431203805,-0.3250004595218958,40.75376961255468,51.68554597564193,1.8491704941230005,-0.3250709795134259,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,17,0.0505494710670353,0.0556096692112658,111.303310636937,-5.733781158513224,111.15780417213104,122.6677019633016,4.903776157536625,-5.485428098436219,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,18,0.0251624781559458,0.0338392749065715,223.4667571171156,-1.1806707655909507,56.72919460749688,76.67027529386107,2.462139246052559,-1.1598729412498003,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,19,0.0582548670783611,0.0711051977309058,112.12613907904785,-2.5289995717151466,142.80279311415308,175.3415478264144,5.580924689960948,-2.4148048327491725,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,20,0.0347006089528271,0.047497268890394,179.3553973829185,-1.2997376914033314,91.30230076783076,125.72524673803954,3.366348996483555,-1.269309338144454,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,21,0.0460967589816058,0.0614841740915887,91.37453414743624,-0.8773374172954251,121.84621023922644,161.23160831395745,4.802326823120988,-0.8890173413232856,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,22,0.0500002072139343,0.0517184860493076,92.10579137123428,-12.683931746623706,136.37517310156213,141.2474951643048,4.868735385846514,-12.243911907555049,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,23,0.0116498081881466,0.0138965136415501,137.62160301559783,-0.1426757399903244,32.147911376174285,38.30559023765486,1.1716397934611051,-0.1372670631489962,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,24,0.0413021874403202,0.0464697008371568,113.00442050666892,-3.712410712746197,114.97169805344046,129.53741056461564,4.025015580705629,-3.672421604184143,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,25,0.0305951503809737,0.0341762165898488,122.98337870224708,-4.421343596182928,89.18391308310613,99.80116884412712,3.001931454315596,-4.33692852846311,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,26,0.050021978958928,0.0572652576691961,115.8222628713414,-3.8583280373783904,146.23717133565574,167.05747676038212,5.169954106849778,-3.956318597435338,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
