run_id,market,model,feature_set,seed,config_sha256,aligned_warmup_rows,matched_plan_path,dataset_path,dataset_sha256,git_revision,python_version,platform,forecastle_version,torch_version,device_requested,divergence,matched_plan_sha256,status,last_action,started_at,completed_at,duration_seconds,artifact_dir
sp500__mlp__indicators__seed42,sp500,mlp,indicators,42,296e40953fe034dec78d4b318ff9b064feccec9f19820abf39c8d22d61aa3ab9,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:28:19.312103+00:00,2026-07-16T21:30:04.428284+00:00,105.10939644000064,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__mlp__indicators__seed42/artifacts/20260716_212819_397099
sp500__mlp__indicators__seed123,sp500,mlp,indicators,123,e985de87488a6d5da22d41fe369c8590954961aad9628131ac149cec5a3ffc0c,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:30:04.430143+00:00,2026-07-16T21:31:47.106631+00:00,102.6700702170001,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__mlp__indicators__seed123/artifacts/20260716_213004_513364
sp500__mlp__indicators__seed2026,sp500,mlp,indicators,2026,e68a73eb2d9842f79dc13e947f0a8df9de3a78b5a2fe56232cc4dc95edd25cc4,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:31:47.108369+00:00,2026-07-16T21:33:32.539149+00:00,105.42426845800037,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__mlp__indicators__seed2026/artifacts/20260716_213147_188853
sp500__lstm_gru__close__seed1,sp500,lstm_gru,close,1,1cc70bb6f7fb382c9329f70e296db19fc9387d2d8ff7ceba9d5007b1f94d5f0d,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:33:32.540743+00:00,2026-07-16T21:37:27.701821+00:00,235.1548283209995,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__lstm_gru__close__seed1/artifacts/20260716_213332_611362
sp500__lstm_gru__close__seed7,sp500,lstm_gru,close,7,2ad46c4edaef27f8b9d99204c92fb131959a485f247402624b0d1a9c98d19564,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:37:27.703656+00:00,2026-07-16T21:41:19.105086+00:00,231.39496043599866,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__lstm_gru__close__seed7/artifacts/20260716_213727_776201
sp500__lstm_gru__close__seed42,sp500,lstm_gru,close,42,b896a8598712befb6a44030ade480b9bc81540f110c1a96ff430c5a7bc36bbd3,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:41:19.106778+00:00,2026-07-16T21:45:10.549569+00:00,231.43648826699973,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__lstm_gru__close__seed42/artifacts/20260716_214119_178276
sp500__lstm_gru__close__seed123,sp500,lstm_gru,close,123,2e623032e4281c5a24c7f1bd01a2f9b8798ee45e6ee9767b8ee26373944b1b2f,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:45:10.551468+00:00,2026-07-16T21:49:04.889955+00:00,234.33181193999917,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__lstm_gru__close__seed123/artifacts/20260716_214510_630405
sp500__lstm_gru__close__seed2026,sp500,lstm_gru,close,2026,fdec24ed7c647ff13974302a3f167abaa241b280a639136a4a9da8c2a3b23477,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:49:04.891786+00:00,2026-07-16T21:53:13.263704+00:00,248.36495891999948,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__lstm_gru__close__seed2026/artifacts/20260716_214904_971036
sp500__lstm_gru__indicators__seed1,sp500,lstm_gru,indicators,1,e94bac53be29a44c2648dec605d5e11043cde56e7648cd350a49fe985d193985,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:53:13.265950+00:00,2026-07-16T21:55:43.635316+00:00,150.36250739200113,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__lstm_gru__indicators__seed1/artifacts/20260716_215313_353282
sp500__lstm_gru__indicators__seed7,sp500,lstm_gru,indicators,7,d47e6de06ade24264d752d3481d54494d0c375d15e25830085267fbeb89375eb,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:55:43.637088+00:00,2026-07-16T21:58:07.790322+00:00,144.14628977999928,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__lstm_gru__indicators__seed7/artifacts/20260716_215543_720362
sp500__lstm_gru__indicators__seed42,sp500,lstm_gru,indicators,42,bae386916850bcb62379120a4c93796b0760b7daa0d56e603e808cddb286feb2,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:58:07.791939+00:00,2026-07-16T22:00:32.225728+00:00,144.42738055700102,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__lstm_gru__indicators__seed42/artifacts/20260716_215807_872883
sp500__lstm_gru__indicators__seed123,sp500,lstm_gru,indicators,123,9509a9c6f1389fd8e6998eb7124a31a633a3ae2bf03254ee8f64c3cd929052d8,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T22:00:32.227665+00:00,2026-07-16T22:02:53.401393+00:00,141.1671470479996,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__lstm_gru__indicators__seed123/artifacts/20260716_220032_309387
sp500__lstm_gru__indicators__seed2026,sp500,lstm_gru,indicators,2026,1488deec97da09bb696aa91b6e7a9c0a7fbb80afe4f3572536c5a3ca0c2ad4f9,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T22:02:53.403358+00:00,2026-07-16T22:05:19.860296+00:00,146.4500988990003,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__lstm_gru__indicators__seed2026/artifacts/20260716_220253_499655
sp500__dnfs__close__seed1,sp500,dnfs,close,1,428594c5f5f497d69ed73c7be8868a28c1d24a20931422844847de4374cfc427,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T22:05:19.861979+00:00,2026-07-16T22:08:42.262473+00:00,202.39397901600023,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__dnfs__close__seed1/artifacts/20260716_220519_935710
sp500__dnfs__close__seed7,sp500,dnfs,close,7,b9785b81a0071fc2b3e8c7ac62f4fe444a1a8bed1519515fd948ba2867999bc8,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T22:08:42.264202+00:00,2026-07-16T22:11:59.785940+00:00,197.51518638699963,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__dnfs__close__seed7/artifacts/20260716_220842_338853
sp500__dnfs__close__seed42,sp500,dnfs,close,42,af91ea4e2b12023681a2eb130a0cb9eaf1a22b2afd652c4a69d9700992d0ca8a,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T22:11:59.787809+00:00,2026-07-16T22:15:18.280755+00:00,198.4857840879995,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__dnfs__close__seed42/artifacts/20260716_221159_867763
sp500__dnfs__close__seed123,sp500,dnfs,close,123,373b2eca3b7a9b945e829395c09769baae3a9598eb54899f7216c9d3c07140a9,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T22:15:18.282374+00:00,2026-07-16T22:18:49.576048+00:00,211.28698971000085,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__dnfs__close__seed123/artifacts/20260716_221518_355406
sp500__dnfs__close__seed2026,sp500,dnfs,close,2026,e101ce05fae86500e32f64181cd6fb90481e2163089bbdab0d7ce408cabeefc5,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T22:18:49.577810+00:00,2026-07-16T22:22:24.417114+00:00,214.83279947399933,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__dnfs__close__seed2026/artifacts/20260716_221849_651493
sp500__dnfs__indicators__seed1,sp500,dnfs,indicators,1,65f8c3b1c49bf91548ec7942f164fbfde9b3af40548667dfe22bf41fae1b2b9b,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T22:22:24.418817+00:00,2026-07-16T22:25:36.148472+00:00,191.72331515000042,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__dnfs__indicators__seed1/artifacts/20260716_222224_502870
sp500__dnfs__indicators__seed7,sp500,dnfs,indicators,7,e2106623d23e725ce7bdf2fe97b6191b8e683a93c5815877da58652db65bc0fd,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T22:25:36.150492+00:00,2026-07-16T22:28:48.644549+00:00,192.48666165800023,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__dnfs__indicators__seed7/artifacts/20260716_222536_245776
sp500__dnfs__indicators__seed42,sp500,dnfs,indicators,42,df5475f62efe0084a8708af55d2a44103d37c1f4b15e92b52f249e5dd0434adf,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T22:28:48.646643+00:00,2026-07-16T22:32:02.218206+00:00,193.56430000399996,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__dnfs__indicators__seed42/artifacts/20260716_222848_740856
sp500__dnfs__indicators__seed123,sp500,dnfs,indicators,123,76fe7ed0b2a3c577a6ae23cfe5933d758ba5ee7c085017c9bb19920ea5c40b0f,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T22:32:02.220370+00:00,2026-07-16T22:35:09.313151+00:00,187.08506298300017,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__dnfs__indicators__seed123/artifacts/20260716_223202_317980
sp500__dnfs__indicators__seed2026,sp500,dnfs,indicators,2026,07f414544e14f770f2c53094932e483d890c4c0079fc10159babddd61bab2996,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T22:35:09.315283+00:00,2026-07-16T22:38:20.744030+00:00,191.4217529530015,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__dnfs__indicators__seed2026/artifacts/20260716_223509_405866
bist100__naive_persistence__close__seed1,bist100,naive_persistence,close,1,95d09fa9e5d2d3c1c86ae7ce1a536efba6a7673db52da5116246885853baa5e0,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/bist100_plan.csv,data/raw/bist100.csv,73bebf639bf279a1d795e70709709369f3cb6951b64b976067c12a77b76d2aa9,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5acf50cfd10a729880aaf93845f705f81acf32374a05a0db62b783121a91997c,completed,completed,2026-07-16T22:38:20.746219+00:00,2026-07-16T22:38:21.545348+00:00,0.7914240989994141,outputs/batches/markets_matched_origins_direct_h20/runs/bist100__naive_persistence__close__seed1/artifacts/20260716_223820_829639
bist100__naive_persistence__close__seed7,bist100,naive_persistence,close,7,c167f9d102cfdee82d26872f197a1193bed8c4fc7d7fc160fe4d9ecc8db38e03,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/bist100_plan.csv,data/raw/bist100.csv,73bebf639bf279a1d795e70709709369f3cb6951b64b976067c12a77b76d2aa9,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5acf50cfd10a729880aaf93845f705f81acf32374a05a0db62b783121a91997c,completed,completed,2026-07-16T22:38:26.691123+00:00,2026-07-16T22:38:27.484371+00:00,0.7862201140014804,outputs/batches/markets_matched_origins_direct_h20/runs/bist100__naive_persistence__close__seed7/artifacts/20260716_223826_775232
bist100__naive_persistence__close__seed42,bist100,naive_persistence,close,42,a0c9f60286635063fdeffe3a3604d19075d225940385c2ea90c048a67c803e11,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/bist100_plan.csv,data/raw/bist100.csv,73bebf639bf279a1d795e70709709369f3cb6951b64b976067c12a77b76d2aa9,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5acf50cfd10a729880aaf93845f705f81acf32374a05a0db62b783121a91997c,completed,completed,2026-07-16T22:38:32.360387+00:00,2026-07-16T22:38:33.158293+00:00,0.7903475110015279,outputs/batches/markets_matched_origins_direct_h20/runs/bist100__naive_persistence__close__seed42/artifacts/20260716_223832_444712
bist100__naive_persistence__close__seed123,bist100,naive_persistence,close,123,c75281567290d5f9c805ba2edaf0a2ecd83d9dc93aab0eb1cb38277a6f0cc26b,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/bist100_plan.csv,data/raw/bist100.csv,73bebf639bf279a1d795e70709709369f3cb6951b64b976067c12a77b76d2aa9,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5acf50cfd10a729880aaf93845f705f81acf32374a05a0db62b783121a91997c,completed,completed,2026-07-16T22:38:38.086747+00:00,2026-07-16T22:38:38.889074+00:00,0.7952783310011,outputs/batches/markets_matched_origins_direct_h20/runs/bist100__naive_persistence__close__seed123/artifacts/20260716_223838_170344
bist100__naive_persistence__close__seed2026,bist100,naive_persistence,close,2026,5ddcc5755c64d28691332d45383d55c553246b02b4e76b72d8f7feb1014b202b,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/bist100_plan.csv,data/raw/bist100.csv,73bebf639bf279a1d795e70709709369f3cb6951b64b976067c12a77b76d2aa9,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5acf50cfd10a729880aaf93845f705f81acf32374a05a0db62b783121a91997c,completed,completed,2026-07-16T22:38:43.888308+00:00,2026-07-16T22:38:44.710484+00:00,0.8146475569992617,outputs/batches/markets_matched_origins_direct_h20/runs/bist100__naive_persistence__close__seed2026/artifacts/20260716_223843_973507
bist100__naive_persistence__indicators__seed1,bist100,naive_persistence,indicators,1,77af6d9cd1ccd58feb6886b98e51b0789d30deea14ded2f6ba9a98dbb432c2f4,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/bist100_plan.csv,data/raw/bist100.csv,73bebf639bf279a1d795e70709709369f3cb6951b64b976067c12a77b76d2aa9,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5acf50cfd10a729880aaf93845f705f81acf32374a05a0db62b783121a91997c,completed,completed,2026-07-16T22:38:49.696646+00:00,2026-07-16T22:38:51.914338+00:00,2.2103575370001636,outputs/batches/markets_matched_origins_direct_h20/runs/bist100__naive_persistence__indicators__seed1/artifacts/20260716_223849_788580
bist100__naive_persistence__indicators__seed7,bist100,naive_persistence,indicators,7,bff9578e43f95306e9a0bdd1462c2abd531dfe270a33881aa2e9ce7d384f927e,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/bist100_plan.csv,data/raw/bist100.csv,73bebf639bf279a1d795e70709709369f3cb6951b64b976067c12a77b76d2aa9,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5acf50cfd10a729880aaf93845f705f81acf32374a05a0db62b783121a91997c,completed,completed,2026-07-16T22:38:56.959107+00:00,2026-07-16T22:38:59.199953+00:00,2.233737567999924,outputs/batches/markets_matched_origins_direct_h20/runs/bist100__naive_persistence__indicators__seed7/artifacts/20260716_223857_048165
bist100__naive_persistence__indicators__seed42,bist100,naive_persistence,indicators,42,35fd0335e3a4eeb6df33fdd2440d889247ea6b3e98f3acf4971005bca7237471,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/bist100_plan.csv,data/raw/bist100.csv,73bebf639bf279a1d795e70709709369f3cb6951b64b976067c12a77b76d2aa9,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5acf50cfd10a729880aaf93845f705f81acf32374a05a0db62b783121a91997c,completed,completed,2026-07-16T22:39:04.283830+00:00,2026-07-16T22:39:06.608215+00:00,2.3168855760013685,outputs/batches/markets_matched_origins_direct_h20/runs/bist100__naive_persistence__indicators__seed42/artifacts/20260716_223904_376502
bist100__naive_persistence__indicators__seed123,bist100,naive_persistence,indicators,123,698f633bc16afb2b7b1d5b54b04fd09d6723f42405d56c8103fea6556be614ad,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/bist100_plan.csv,data/raw/bist100.csv,73bebf639bf279a1d795e70709709369f3cb6951b64b976067c12a77b76d2aa9,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5acf50cfd10a729880aaf93845f705f81acf32374a05a0db62b783121a91997c,completed,completed,2026-07-16T22:39:11.789972+00:00,2026-07-16T22:39:14.067115+00:00,2.2694460439997783,outputs/batches/markets_matched_origins_direct_h20/runs/bist100__naive_persistence__indicators__seed123/artifacts/20260716_223911_879274
bist100__naive_persistence__indicators__seed2026,bist100,naive_persistence,indicators,2026,156a803226d59afd71ec0578135ca2603e33005d0bcccc17a94334ce57eac51a,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/bist100_plan.csv,data/raw/bist100.csv,73bebf639bf279a1d795e70709709369f3cb6951b64b976067c12a77b76d2aa9,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5acf50cfd10a729880aaf93845f705f81acf32374a05a0db62b783121a91997c,completed,completed,2026-07-16T22:39:19.331175+00:00,2026-07-16T22:39:21.667261+00:00,2.3290001039986237,outputs/batches/markets_matched_origins_direct_h20/runs/bist100__naive_persistence__indicators__seed2026/artifacts/20260716_223919_425043
bist100__linear_regression__close__seed1,bist100,linear_regression,close,1,346c1a3164a7d653606328cafa9eecd957a911fd68103b7b2c85b19b5c15b421,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/bist100_plan.csv,data/raw/bist100.csv,73bebf639bf279a1d795e70709709369f3cb6951b64b976067c12a77b76d2aa9,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5acf50cfd10a729880aaf93845f705f81acf32374a05a0db62b783121a91997c,completed,completed,2026-07-16T22:39:27.377616+00:00,2026-07-16T22:39:32.479600+00:00,5.0949740420001035,outputs/batches/markets_matched_origins_direct_h20/runs/bist100__linear_regression__close__seed1/artifacts/20260716_223927_462948
