fold,forecast_origin,forecast_end,train_samples,validation_samples,train_target_start,train_target_end,validation_target_start,validation_target_end,target_date,horizon_step
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-23T00:00:00,12
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-24T00:00:00,13
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-25T00:00:00,14
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-26T00:00:00,15
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-27T00:00:00,16
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-30T00:00:00,17
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-31T00:00:00,18
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-11-01T00:00:00,19
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-11-02T00:00:00,20
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-03T00:00:00,1
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-06T00:00:00,2
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-07T00:00:00,3
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-08T00:00:00,4
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-09T00:00:00,5
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-10T00:00:00,6
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-13T00:00:00,7
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-14T00:00:00,8
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-15T00:00:00,9
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-16T00:00:00,10
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-17T00:00:00,11
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-20T00:00:00,12
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-21T00:00:00,13
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-22T00:00:00,14
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-23T00:00:00,15
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-24T00:00:00,16
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-27T00:00:00,17
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-28T00:00:00,18
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-29T00:00:00,19
16,2023-11-02T00:00:00,2023-11-30T00:00:00,4597,985,2001-07-20T00:00:00,2019-11-22T00:00:00,2019-11-25T00:00:00,2023-11-02T00:00:00,2023-11-30T00:00:00,20
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-01T00:00:00,1
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-04T00:00:00,2
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-05T00:00:00,3
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-06T00:00:00,4
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-07T00:00:00,5
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-08T00:00:00,6
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-11T00:00:00,7
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-12T00:00:00,8
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-13T00:00:00,9
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-14T00:00:00,10
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-15T00:00:00,11
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-18T00:00:00,12
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-19T00:00:00,13
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-20T00:00:00,14
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-21T00:00:00,15
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-22T00:00:00,16
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-26T00:00:00,17
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-27T00:00:00,18
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-28T00:00:00,19
17,2023-11-30T00:00:00,2023-12-29T00:00:00,4597,985,2001-08-17T00:00:00,2019-12-20T00:00:00,2019-12-23T00:00:00,2023-11-30T00:00:00,2023-12-29T00:00:00,20
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-02T00:00:00,1
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-03T00:00:00,2
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-04T00:00:00,3
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-05T00:00:00,4
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-08T00:00:00,5
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-09T00:00:00,6
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-10T00:00:00,7
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-11T00:00:00,8
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-12T00:00:00,9
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-15T00:00:00,10
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-16T00:00:00,11
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-17T00:00:00,12
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-18T00:00:00,13
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-19T00:00:00,14
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-22T00:00:00,15
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-23T00:00:00,16
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-24T00:00:00,17
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-25T00:00:00,18
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-26T00:00:00,19
18,2023-12-29T00:00:00,2024-01-29T00:00:00,4597,985,2001-09-18T00:00:00,2020-01-21T00:00:00,2020-01-22T00:00:00,2023-12-29T00:00:00,2024-01-29T00:00:00,20
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-01-30T00:00:00,1
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-01-31T00:00:00,2
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-01T00:00:00,3
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-02T00:00:00,4
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-05T00:00:00,5
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-06T00:00:00,6
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-07T00:00:00,7
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-08T00:00:00,8
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-09T00:00:00,9
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-12T00:00:00,10
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-13T00:00:00,11
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-14T00:00:00,12
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-15T00:00:00,13
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-16T00:00:00,14
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-19T00:00:00,15
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-20T00:00:00,16
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-21T00:00:00,17
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-22T00:00:00,18
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-23T00:00:00,19
19,2024-01-29T00:00:00,2024-02-26T00:00:00,4597,985,2001-10-16T00:00:00,2020-02-18T00:00:00,2020-02-19T00:00:00,2024-01-29T00:00:00,2024-02-26T00:00:00,20
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-02-27T00:00:00,1
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-02-28T00:00:00,2
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-02-29T00:00:00,3
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-01T00:00:00,4
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-04T00:00:00,5
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-05T00:00:00,6
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-06T00:00:00,7
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-07T00:00:00,8
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-08T00:00:00,9
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-11T00:00:00,10
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-12T00:00:00,11
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-13T00:00:00,12
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-14T00:00:00,13
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-15T00:00:00,14
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-18T00:00:00,15
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-19T00:00:00,16
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-20T00:00:00,17
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-21T00:00:00,18
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-22T00:00:00,19
20,2024-02-26T00:00:00,2024-03-25T00:00:00,4597,985,2001-11-14T00:00:00,2020-03-17T00:00:00,2020-03-18T00:00:00,2024-02-26T00:00:00,2024-03-25T00:00:00,20
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-03-26T00:00:00,1
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-03-27T00:00:00,2
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-03-28T00:00:00,3
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-03-29T00:00:00,4
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-04-01T00:00:00,5
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-04-02T00:00:00,6
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-04-03T00:00:00,7
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-04-04T00:00:00,8
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-04-05T00:00:00,9
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-04-08T00:00:00,10
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-04-09T00:00:00,11
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-04-15T00:00:00,12
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-04-16T00:00:00,13
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-04-17T00:00:00,14
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-04-18T00:00:00,15
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-04-19T00:00:00,16
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-04-22T00:00:00,17
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-04-24T00:00:00,18
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-04-25T00:00:00,19
21,2024-03-25T00:00:00,2024-04-26T00:00:00,4597,985,2001-12-12T00:00:00,2020-04-14T00:00:00,2020-04-15T00:00:00,2024-03-25T00:00:00,2024-04-26T00:00:00,20
22,2024-04-26T00:00:00,2024-05-27T00:00:00,4597,985,2002-01-16T00:00:00,2020-05-14T00:00:00,2020-05-15T00:00:00,2024-04-26T00:00:00,2024-04-29T00:00:00,1
22,2024-04-26T00:00:00,2024-05-27T00:00:00,4597,985,2002-01-16T00:00:00,2020-05-14T00:00:00,2020-05-15T00:00:00,2024-04-26T00:00:00,2024-04-30T00:00:00,2
22,2024-04-26T00:00:00,2024-05-27T00:00:00,4597,985,2002-01-16T00:00:00,2020-05-14T00:00:00,2020-05-15T00:00:00,2024-04-26T00:00:00,2024-05-02T00:00:00,3
22,2024-04-26T00:00:00,2024-05-27T00:00:00,4597,985,2002-01-16T00:00:00,2020-05-14T00:00:00,2020-05-15T00:00:00,2024-04-26T00:00:00,2024-05-03T00:00:00,4
22,2024-04-26T00:00:00,2024-05-27T00:00:00,4597,985,2002-01-16T00:00:00,2020-05-14T00:00:00,2020-05-15T00:00:00,2024-04-26T00:00:00,2024-05-06T00:00:00,5
22,2024-04-26T00:00:00,2024-05-27T00:00:00,4597,985,2002-01-16T00:00:00,2020-05-14T00:00:00,2020-05-15T00:00:00,2024-04-26T00:00:00,2024-05-07T00:00:00,6
22,2024-04-26T00:00:00,2024-05-27T00:00:00,4597,985,2002-01-16T00:00:00,2020-05-14T00:00:00,2020-05-15T00:00:00,2024-04-26T00:00:00,2024-05-08T00:00:00,7
22,2024-04-26T00:00:00,2024-05-27T00:00:00,4597,985,2002-01-16T00:00:00,2020-05-14T00:00:00,2020-05-15T00:00:00,2024-04-26T00:00:00,2024-05-09T00:00:00,8
22,2024-04-26T00:00:00,2024-05-27T00:00:00,4597,985,2002-01-16T00:00:00,2020-05-14T00:00:00,2020-05-15T00:00:00,2024-04-26T00:00:00,2024-05-10T00:00:00,9
22,2024-04-26T00:00:00,2024-05-27T00:00:00,4597,985,2002-01-16T00:00:00,2020-05-14T00:00:00,2020-05-15T00:00:00,2024-04-26T00:00:00,2024-05-13T00:00:00,10
