market,model,feature_set,seed,expanding_recursive_price_rmse,expanding_recursive_price_mae,expanding_recursive_rmse,expanding_recursive_mae,rolling_recursive_price_rmse,rolling_recursive_price_mae,rolling_recursive_rmse,rolling_recursive_mae,price_rmse_delta,price_rmse_delta_pct,price_rmse_candidate_wins,price_mae_delta,price_mae_delta_pct,price_mae_candidate_wins,rmse_delta,rmse_delta_pct,rmse_candidate_wins,mae_delta,mae_delta_pct,mae_candidate_wins
bist100,dnfs,indicators,2026,583.8166144952716,431.0268938923346,0.0692800738227298,0.0528122468788071,544.799985620284,421.4651397124108,0.0665616157343082,0.0521046571878522,-39.01662887498753,-6.6830281814981705,True,-9.56175417992381,-2.218366026671232,True,-0.0027184580884215964,-3.9238671935850467,True,-0.000707589690954899,-1.3398212209729823,True
bist100,linear_regression,close,1,2272.77389528498,1136.75616443656,0.179163532723678,0.1228548863964619,2051.237280885143,1501.3762486437274,0.2450251055369692,0.1826297026950802,-221.53661439983716,-9.747411075929266,True,364.62008420716734,32.075487744365425,False,0.06586157281329122,36.76059062469415,False,0.05977481629861829,48.654813863667165,False
bist100,linear_regression,close,7,2272.77389528498,1136.75616443656,0.179163532723678,0.1228548863964619,2051.237280885143,1501.3762486437274,0.2450251055369692,0.1826297026950802,-221.53661439983716,-9.747411075929266,True,364.62008420716734,32.075487744365425,False,0.06586157281329122,36.76059062469415,False,0.05977481629861829,48.654813863667165,False
bist100,linear_regression,close,42,2272.77389528498,1136.75616443656,0.179163532723678,0.1228548863964619,2051.237280885143,1501.3762486437274,0.2450251055369692,0.1826297026950802,-221.53661439983716,-9.747411075929266,True,364.62008420716734,32.075487744365425,False,0.06586157281329122,36.76059062469415,False,0.05977481629861829,48.654813863667165,False
bist100,linear_regression,close,123,2272.77389528498,1136.75616443656,0.179163532723678,0.1228548863964619,2051.237280885143,1501.3762486437274,0.2450251055369692,0.1826297026950802,-221.53661439983716,-9.747411075929266,True,364.62008420716734,32.075487744365425,False,0.06586157281329122,36.76059062469415,False,0.05977481629861829,48.654813863667165,False
bist100,linear_regression,close,2026,2272.77389528498,1136.75616443656,0.179163532723678,0.1228548863964619,2051.237280885143,1501.3762486437274,0.2450251055369692,0.1826297026950802,-221.53661439983716,-9.747411075929266,True,364.62008420716734,32.075487744365425,False,0.06586157281329122,36.76059062469415,False,0.05977481629861829,48.654813863667165,False
bist100,lstm_gru,close,1,545.9590773234719,414.59796591785096,0.0681066295467104,0.0517367084755818,563.2223011084187,432.6550423388634,0.0691820535556054,0.0531403676234869,17.26322378494683,3.161999589708928,False,18.057076421012425,4.355321999961351,False,0.0010754240088950012,1.5790298478321116,False,0.0014036591479050994,2.7130816576156658,False
bist100,lstm_gru,close,7,615.8671686683659,462.7677198084912,0.0726039364598173,0.0560784211695102,588.7776003209193,454.9300467070248,0.0711066252538724,0.0553121211816816,-27.08956834744663,-4.398605693825173,True,-7.837673101466407,-1.6936516455188142,True,-0.0014973112059449012,-2.062300308983369,True,-0.0007662999878286017,-1.3664792478951573,True
bist100,lstm_gru,close,42,539.0062112284938,414.09972093824047,0.067896020105007,0.0516121821933168,540.7221005414614,427.8528257827972,0.0696763344898662,0.05394052739921,1.7158893129675334,0.3183431428474094,False,13.75310484455673,3.321206016124771,False,0.0017803143848591912,2.6221189137533876,False,0.002328345205893201,4.511231858347379,False
bist100,lstm_gru,close,123,556.8997345440404,420.06647705250265,0.067481366157196,0.0515954128048457,550.7191052442794,413.2579775465359,0.0689366347971404,0.0516007630281205,-6.180629299760994,-1.1098280204463309,True,-6.808499505966722,-1.6208147704954212,True,0.0014552686399444126,2.156548870920017,False,5.350223274802612e-06,0.010369571603272712,False
