market,feature_set,model,horizon_step,pairs,seeds,price_rmse_delta_mean,price_rmse_delta_std,price_rmse_delta_pct_mean,price_rmse_delta_pct_std,price_rmse_candidate_wins,price_mae_delta_mean,price_mae_delta_std,price_mae_delta_pct_mean,price_mae_delta_pct_std,price_mae_candidate_wins,rmse_delta_mean,rmse_delta_std,rmse_delta_pct_mean,rmse_delta_pct_std,rmse_candidate_wins,mae_delta_mean,mae_delta_std,mae_delta_pct_mean,mae_delta_pct_std,mae_candidate_wins
wig20,indicators,cnn1d,10,5,5,3.4723091049412376,2.2506348101636915,4.0890905580715415,2.7054753971820635,0,3.817704984284876,2.4572954752436083,5.34273952650359,3.4984646147192184,0,0.0005672796461546406,0.0006056037410449215,1.7368177406073826,1.8645525865849712,0,0.0009626265826918397,0.0007929403656597629,3.4720508576051494,2.895322603761507,1
wig20,indicators,cnn1d,9,5,5,3.510304554225351,2.195071776534023,4.725959875119757,3.04697302769014,0,3.7144010436069337,1.0594709930447068,6.425215217603503,1.9264762645893618,0,0.0006409963451202199,0.0005618972500854868,2.1919212015397815,1.9483252257733203,0,0.00102937525504386,0.0003382951641321417,4.558010176817972,1.5645552084370644,0
wig20,indicators,cnn1d,8,5,5,4.1448700988556,3.4936471464101824,5.3118583195932585,4.526011407077147,0,2.950281596147748,2.5934741339901453,4.780572969986435,4.2352941763653895,0,0.00077310322205442,0.0008606294084051395,2.50691302256473,2.7923569049236296,0,0.0008507796556272804,0.0007104433590681082,3.5517192236573187,2.9781649385473874,0
wig20,indicators,cnn1d,19,5,5,7.333490960439326,5.2371313777964525,5.376383718370379,3.903011194771641,0,8.65072941342182,5.511181538677283,7.807159922377818,5.1376302033951,0,0.0016238414271499608,0.001440919276050046,3.0702176321536983,2.7462306404881334,0,0.0025820541405996585,0.0017437563719720562,6.043381415496115,4.179546975757711,0
wig20,indicators,cnn1d,7,5,5,4.208210989190164,2.196021948543675,5.385512483080717,2.851210467466934,0,2.7140474438671047,1.4880721712532587,4.262288507459925,2.3378235550106257,0,0.0008032983237454397,0.00043253487792430014,2.6287543814394057,1.4239434049304855,0,0.0007217490399163799,0.0003692706939065166,2.9470523911173423,1.5099926102523158,0
wig20,indicators,cnn1d,20,5,5,8.837017663265584,7.519694573472692,6.397987728179472,5.500763289695806,1,9.845367998531197,5.766167427573605,8.839577151880231,5.463426651511688,0,0.0020707846602070782,0.0019516097146740031,3.9367426071358254,3.734779803647294,1,0.0029562961198712793,0.0017862831443958543,6.92849498286683,4.369754212304794,0
wig20,indicators,dnfs,3,5,5,-1.2109490250977786,1.0338660532086252,-2.2871248099986294,1.9515323045469137,4,-1.2809360690706058,1.1697073502209088,-3.022791087823376,2.763069080141399,4,-0.00046435812802355996,0.0003490732222110698,-2.2401963598746026,1.6835931393889085,5,-0.000461915585087419,0.00044618278302114797,-2.7908007275020523,2.7176469748155005,4
wig20,indicators,dnfs,4,5,5,-0.2298018861748588,1.3800360562591523,-0.3649974172792793,2.349693666792539,2,1.092987269033351,0.7604714388548991,2.412124398781689,1.6834415842744719,0,-0.0002529431901656991,0.00044980876587803493,-1.0856053553020946,1.9330812554953296,3,0.0003417270680498595,0.00032403178263810614,1.9246737181636484,1.8230975174453947,1
wig20,indicators,dnfs,1,5,5,-0.10423869545967576,0.5860578192821104,-0.34250529750237374,2.03204046265293,3,-0.10915841619181706,0.12256940050654612,-0.47659758834009197,0.5315241603255886,4,-5.110470144667999e-05,0.00014827359508449013,-0.4634298800398424,1.3562197545885544,3,-5.737706903066013e-05,4.6354328659722935e-05,-0.667660739700968,0.5400203050347374,4
wig20,indicators,dnfs,16,5,5,0.258115166475568,4.11574903637918,0.22790689242513854,3.09922391098227,3,-0.6603917671272171,7.29039076888549,-0.3957813483573446,6.619947049617788,2,-0.00032923291660219843,0.002227630048293341,-0.5671689260954963,4.393250413351554,3,-0.00031810896460446184,0.003016133572309479,-0.5239436152961284,7.2124647552535555,3
